STATE,GAME_NAME,GAME_NUMBER,PRIZE_ORDER,PRIZE,PRIZE_ODDS,TOTAL_PRIZES,REMAINING_PRIZES
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",22,"$200 ","2,400",33,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",23,"$200 ","2,400",33,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",24,"$200 ","2,400",33,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",25,"$200 ","2,880",28,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",26,"$200 ","2,880",28,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",27,"$100 ",400,201,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",28,"$100 ",600,134,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",29,"$100 ",600,134,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",30,"$100 ",600,134,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",31,"$100 ",600,134,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",32,"$100 ",400,201,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",33,"$50 ",500,161,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",34,"$50 ",500,161,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",35,"$50 ",500,161,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",36,"$50 ",500,161,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",37,"$50 ",500,161,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",38,"$30 ",250,322,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",39,"$30 ",250,322,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",40,"$30 ",250,322,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",41,"$30 ",250,322,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",42,"$30 ",250,322,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",43,"$20 ",50,1,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",44,"$20 ",25,3,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",45,"$20 ",50,1,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",46,"$15 ",50,1,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",47,"$15 ",50,1,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",48,"$15 ",100,806,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",49,"$10 ",20,4,
MA,"$5,000,000 Jackpot 2006","6 98720 00170 6",50,"$10 ",20,4,
MA,"$50's Galore 2010","6 98720 00214 7",1,"$5,000 ","336,000",75,
MA,"$50's Galore 2010","6 98720 00214 7",2,"$100 ","14,400",1,
MA,"$50's Galore 2010","6 98720 00214 7",3,"$100 ","14,400",1,
MA,"$50's Galore 2010","6 98720 00214 7",4,"$100 ","14,400",1,
MA,"$50's Galore 2010","6 98720 00214 7",5,"$100 ","14,400",1,
MA,"$50's Galore 2010","6 98720 00214 7",6,"$100 ","14,400",1,
MA,"$50's Galore 2010","6 98720 00214 7",7,"$50 ","1,600",15,
MA,"$50's Galore 2010","6 98720 00214 7",8,"$50 ","1,600",15,
MA,"$50's Galore 2010","6 98720 00214 7",9,"$50 ","1,600",15,
MA,"$50's Galore 2010","6 98720 00214 7",10,"$50 ","1,440",17,
MA,"$50's Galore 2010","6 98720 00214 7",11,"$15 ","1,500",16,
MA,"$50's Galore 2010","6 98720 00214 7",12,"$15 ","1,500",16,
MA,"$50's Galore 2010","6 98720 00214 7",13,"$15 ","1,500",16,
MA,"$50's Galore 2010","6 98720 00214 7",14,"$15 ","1,500",16,
MA,"$50's Galore 2010","6 98720 00214 7",15,"$15 ","1,500",16,
MA,"$50's Galore 2010","6 98720 00214 7",16,"$10 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",17,"$10 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",18,"$10 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",19,"$10 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",20,"$10 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",21,"$5 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",22,"$5 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",23,"$5 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",24,"$5 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",25,"$5 ",500,50,
MA,"$50's Galore 2010","6 98720 00214 7",26,"$4 ",300,84,
MA,"$50's Galore 2010","6 98720 00214 7",27,"$4 ",150,168,
MA,"$50's Galore 2010","6 98720 00214 7",28,"$4 ",300,84,
MA,"$50's Galore 2010","6 98720 00214 7",29,"$4 ",150,168,
MA,"$50's Galore 2010","6 98720 00214 7",30,"$2 ",38,672,
MA,"$50's Galore 2010","6 98720 00214 7",31,$2,20,1,
MA,"$50's Galore 2010","6 98720 00214 7",32,"$1 ",11.54,2,
MA,"$5000 Payday 2009","6 98720 00291 8",1,"$5,000 ","144,000",210,
MA,"$5000 Payday 2009","6 98720 00291 8",2,"$100 ","5,760",5,
MA,"$5000 Payday 2009","6 98720 00291 8",3,"$100 ","5,760",5,
MA,"$5000 Payday 2009","6 98720 00291 8",4,"$100 ","7,200",4,
MA,"$5000 Payday 2009","6 98720 00291 8",5,"$100 ","7,200",4,
MA,"$5000 Payday 2009","6 98720 00291 8",6,"$100 ","7,200",4,
MA,"$5000 Payday 2009","6 98720 00291 8",7,"$50 ","14,400",2,
MA,"$5000 Payday 2009","6 98720 00291 8",8,"$50 ","14,400",2,
MA,"$5000 Payday 2009","6 98720 00291 8",9,"$50 ","14,400",2,
MA,"$5000 Payday 2009","6 98720 00291 8",10,"$50 ","14,400",2,
MA,"$5000 Payday 2009","6 98720 00291 8",11,"$50 ","14,400",2,
MA,"$5000 Payday 2009","6 98720 00291 8",12,"$40 ","3,600",8,
MA,"$5000 Payday 2009","6 98720 00291 8",13,"$40 ","3,600",8,
MA,"$5000 Payday 2009","6 98720 00291 8",14,"$40 ","3,600",8,
MA,"$5000 Payday 2009","6 98720 00291 8",15,"$40 ","7,200",4,
MA,"$5000 Payday 2009","6 98720 00291 8",16,"$40 ","7,200",4,
MA,"$5000 Payday 2009","6 98720 00291 8",17,"$20 ","1,500",20,
MA,"$5000 Payday 2009","6 98720 00291 8",18,"$20 ","1,500",20,
MA,"$5000 Payday 2009","6 98720 00291 8",19,"$20 ","1,500",20,
MA,"$5000 Payday 2009","6 98720 00291 8",20,"$20 ","1,500",20,
MA,"$5000 Payday 2009","6 98720 00291 8",21,"$20 ","1,500",20,
MA,"$5000 Payday 2009","6 98720 00291 8",22,"$10 ",500,60,
MA,"$5000 Payday 2009","6 98720 00291 8",23,"$10 ",500,60,
MA,"$5000 Payday 2009","6 98720 00291 8",24,"$10 ",500,60,
MA,"$5000 Payday 2009","6 98720 00291 8",25,"$10 ",500,60,
MA,"$5000 Payday 2009","6 98720 00291 8",26,"$10 ",500,60,
MA,"$5000 Payday 2009","6 98720 00291 8",27,"$5 ",750,40,
MA,"$5000 Payday 2009","6 98720 00291 8",28,"$5 ",750,40,
MA,"$5000 Payday 2009","6 98720 00291 8",29,"$5 ",750,40,
MA,"$5000 Payday 2009","6 98720 00291 8",30,"$5 ",750,40,
MA,"$5000 Payday 2009","6 98720 00291 8",31,"$5 ",750,40,
MA,"$5000 Payday 2009","6 98720 00291 8",32,"$4 ",150,201,
MA,"$5000 Payday 2009","6 98720 00291 8",33,"$4 ",300,100,
MA,"$5000 Payday 2009","6 98720 00291 8",34,"$4 ",150,201,
MA,"$5000 Payday 2009","6 98720 00291 8",35,"$4 ",150,201,
MA,"$5000 Payday 2009","6 98720 00291 8",36,"$2 ",25,1,
MA,"$5000 Payday 2009","6 98720 00291 8",37,"$2 ",30,1,
MA,"$5000 Payday 2009","6 98720 00291 8",38,"$1 ",11.54,2,
MA,"10X The Cash 2010","6 98720 00218 5",1,6,"144,000 ",1,
MA,"10X The Cash 2010","6 98720 00218 5",2,"$10,000 ","144,000 ",175,
MA,"10X The Cash 2010","6 98720 00218 5",3,"$1,000 ","28,800 ",875,
MA,"10X The Cash 2010","6 98720 00218 5",4,"$1,000 ","28,800 ",875,
MA,"10X The Cash 2010","6 98720 00218 5",5,"$1,000 ","28,800 ",875,
MA,"10X The Cash 2010","6 98720 00218 5",6,"$1,000 ","28,800 ",875,
MA,"10X The Cash 2010","6 98720 00218 5",7,"$1,000 ","28,800 ",875,
MA,"10X The Cash 2010","6 98720 00218 5",8,"$500 ","9,600 ",2,
MA,"10X The Cash 2010","6 98720 00218 5",9,"$500 ","9,600 ",2,
MA,"10X The Cash 2010","6 98720 00218 5",10,"$500 ","12,000 ",2,
MA,"10X The Cash 2010","6 98720 00218 5",11,"$500 ","12,000 ",2,
MA,"10X The Cash 2010","6 98720 00218 5",12,"$500 ","12,000 ",2,
MA,"10X The Cash 2010","6 98720 00218 5",13,"$200 ","4,114.29",6,
MA,"10X The Cash 2010","6 98720 00218 5",14,"$200 ","4,114.29",6,
MA,"10X The Cash 2010","6 98720 00218 5",15,"$200 ","4,114.29",6,
MA,"10X The Cash 2010","6 98720 00218 5",16,"$200 ","4,114.29",6,
MA,"10X The Cash 2010","6 98720 00218 5",17,"$200 ","4,114.29",6,
MA,"10X The Cash 2010","6 98720 00218 5",18,"$100 ","1,440 ",17,
MA,"10X The Cash 2010","6 98720 00218 5",19,"$100 ","1,440 ",17,
MA,"10X The Cash 2010","6 98720 00218 5",20,"$100 ","1,440 ",17,
MA,"10X The Cash 2010","6 98720 00218 5",21,"$100 ","1,440 ",17,
MA,"10X The Cash 2010","6 98720 00218 5",22,"$100 ","1,440 ",17,
MA,"10X The Cash 2010","6 98720 00218 5",23,"$50 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",24,"$50 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",25,"$50 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",26,"$50 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",27,"$50 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",28,"$40 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",29,"$40 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",30,"$40 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",31,"$40 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",32,"$40 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",33,"$30 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",34,"$30 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",35,"$30 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",36,"$30 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",37,"$30 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",38,"$20 ","375 ",67,
MA,"10X The Cash 2010","6 98720 00218 5",39,"$20 ","375 ",67,
MA,"10X The Cash 2010","6 98720 00218 5",40,"$20 ","375 ",67,
MA,"10X The Cash 2010","6 98720 00218 5",41,"$20 ","375 ",67,
MA,"10X The Cash 2010","6 98720 00218 5",42,"$20 ","375 ",67,
MA,"10X The Cash 2010","6 98720 00218 5",43,"$15 ","375 ",67,
MA,"10X The Cash 2010","6 98720 00218 5",44,"$15 ","375 ",67,
MA,"10X The Cash 2010","6 98720 00218 5",45,"$15 ","750 ",33,
MA,"10X The Cash 2010","6 98720 00218 5",46,"$10 ",21.43,1,
MA,"10X The Cash 2010","6 98720 00218 5",47,"$10 ","25 ",1,
MA,"10X The Cash 2010","6 98720 00218 5",48,"$5 ",10.71,2,
MA,"25 Grand 2007","6 98720 00104 1",1,"$25,000 ","1,008,000",40,
MA,"25 Grand 2007","6 98720 00104 1",2,"$10,000 ","1,008,000",40,
MA,"25 Grand 2007","6 98720 00104 1",3,"$10,000 ","1,008,000",40,
MA,"25 Grand 2007","6 98720 00104 1",4,"$2,000 ","72,000",560,
MA,"25 Grand 2007","6 98720 00104 1",5,"$2,000 ","72,000",560,
MA,"25 Grand 2007","6 98720 00104 1",6,"$400 ","16,000",2,
MA,"25 Grand 2007","6 98720 00104 1",7,"$400 ","18,000",2,
MA,"25 Grand 2007","6 98720 00104 1",8,"$400 ","18,000",2,
MA,"25 Grand 2007","6 98720 00104 1",9,"$400 ","18,000",2,
MA,"25 Grand 2007","6 98720 00104 1",10,"$400 ","18,000",2,
MA,"25 Grand 2007","6 98720 00104 1",11,"$100 ","2,880",14,
MA,"25 Grand 2007","6 98720 00104 1",12,"$100 ","2,880",14,
MA,"25 Grand 2007","6 98720 00104 1",13,"$100 ","3,600",11,
MA,"25 Grand 2007","6 98720 00104 1",14,"$100 ","3,600",11,
MA,"25 Grand 2007","6 98720 00104 1",15,"$100 ","4,800",8,
MA,"25 Grand 2007","6 98720 00104 1",16,"$50 ","1,920",21,
MA,"25 Grand 2007","6 98720 00104 1",17,"$50 ","2,400",16,
MA,"25 Grand 2007","6 98720 00104 1",18,"$50 ","2,400",16,
MA,"25 Grand 2007","6 98720 00104 1",19,"$50 ","2,400",16,
MA,"25 Grand 2007","6 98720 00104 1",20,"$50 ","2,880",14,
MA,"25 Grand 2007","6 98720 00104 1",21,"$25 ",500,80,
MA,"25 Grand 2007","6 98720 00104 1",22,"$25 ",500,80,
MA,"25 Grand 2007","6 98720 00104 1",23,"$25 ",500,80,
MA,"25 Grand 2007","6 98720 00104 1",24,"$25 ",500,80,
MA,"25 Grand 2007","6 98720 00104 1",25,"$25 ",500,80,
MA,"25 Grand 2007","6 98720 00104 1",26,"$10 ",300,134,
MA,"25 Grand 2007","6 98720 00104 1",27,"$10 ",300,134,
MA,"25 Grand 2007","6 98720 00104 1",28,"$10 ",300,134,
MA,"25 Grand 2007","6 98720 00104 1",29,"$10 ",150,268,
MA,"25 Grand 2007","6 98720 00104 1",30,"$10 ",300,134,
MA,"25 Grand 2007","6 98720 00104 1",31,"$5 ",375,107,
MA,"25 Grand 2007","6 98720 00104 1",32,"$5 ",375,107,
MA,"25 Grand 2007","6 98720 00104 1",33,"$5 ",375,107,
MA,"25 Grand 2007","6 98720 00104 1",34,"$5 ",375,107,
MA,"25 Grand 2007","6 98720 00104 1",35,"$5 ",375,107,
MA,"25 Grand 2007","6 98720 00104 1",36,"$4 ",60,672,
MA,"25 Grand 2007","6 98720 00104 1",37,"$4 ",50,806,
MA,"25 Grand 2007","6 98720 00104 1",38,"$4 ",50,806,
MA,"25 Grand 2007","6 98720 00104 1",39,"$4 ",60,672,
MA,"25 Grand 2007","6 98720 00104 1",40,"$2 ",20,2,
MA,"25 Grand 2007","6 98720 00104 1",41,"$2 ",25,1,
MA,"30 Grand 2010","6 98720 00276 5",1,"$30,000 ","1,008,000",30,
MA,"30 Grand 2010","6 98720 00276 5",2,"$10,000 ","1,008,000",30,
MA,"30 Grand 2010","6 98720 00276 5",3,"$10,000 ","1,008,000",30,
MA,"30 Grand 2010","6 98720 00276 5",4,"$1,000 ","72,000",420,
MA,"30 Grand 2010","6 98720 00276 5",5,"$1,000 ","72,000",420,
MA,"30 Grand 2010","6 98720 00276 5",6,"$1,000 ","72,000",420,
MA,"30 Grand 2010","6 98720 00276 5",7,"$1,000 ","72,000",420,
MA,"30 Grand 2010","6 98720 00276 5",8,"$400 ","18,000",1,
MA,"30 Grand 2010","6 98720 00276 5",9,"$400 ","18,000",1,
MA,"30 Grand 2010","6 98720 00276 5",10,"$400 ","18,000",1,
MA,"30 Grand 2010","6 98720 00276 5",11,"$400 ","18,000",1,
MA,"30 Grand 2010","6 98720 00276 5",12,"$400 ","24,000",1,
MA,"30 Grand 2010","6 98720 00276 5",13,"$100 ","2,880",10,
MA,"30 Grand 2010","6 98720 00276 5",14,"$100 ","2,880",10,
MA,"30 Grand 2010","6 98720 00276 5",15,"$100 ","3,600",8,
MA,"30 Grand 2010","6 98720 00276 5",16,"$100 ","3,600",8,
MA,"30 Grand 2010","6 98720 00276 5",17,"$100 ","4,000",7,
MA,"30 Grand 2010","6 98720 00276 5",18,"$50 ","1,920",15,
MA,"30 Grand 2010","6 98720 00276 5",19,"$50 ","2,400",12,
MA,"30 Grand 2010","6 98720 00276 5",20,"$50 ","2,400",12,
MA,"30 Grand 2010","6 98720 00276 5",21,"$50 ","2,400",12,
MA,"30 Grand 2010","6 98720 00276 5",22,"$50 ","2,880",10,
MA,"30 Grand 2010","6 98720 00276 5",23,"$40 ","1,500",20,
MA,"30 Grand 2010","6 98720 00276 5",24,"$40 ","1,500",20,
MA,"30 Grand 2010","6 98720 00276 5",25,"$40 ","1,500",20,
MA,"30 Grand 2010","6 98720 00276 5",26,"$40 ","1,500",20,
MA,"30 Grand 2010","6 98720 00276 5",27,"$40 ","1,500",20,
MA,"30 Grand 2010","6 98720 00276 5",28,"$20 ",750,40,
MA,"30 Grand 2010","6 98720 00276 5",29,"$20 ",750,40,
MA,"30 Grand 2010","6 98720 00276 5",30,"$20 ",750,40,
MA,"30 Grand 2010","6 98720 00276 5",31,"$20 ",750,40,
MA,"30 Grand 2010","6 98720 00276 5",32,"$20 ",750,40,
MA,"30 Grand 2010","6 98720 00276 5",33,"$10 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",34,"$10 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",35,"$10 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",36,"$10 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",37,"$10 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",38,"$5 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",39,"$5 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",40,"$5 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",41,"$5 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",42,"$5 ",300,100,
MA,"30 Grand 2010","6 98720 00276 5",43,"$4 ",60,504,
MA,"30 Grand 2010","6 98720 00276 5",44,"$4 ",50,604,
MA,"30 Grand 2010","6 98720 00276 5",45,"$4 ",50,604,
MA,"30 Grand 2010","6 98720 00276 5",46,"$4 ",60,504,
MA,"30 Grand 2010","6 98720 00276 5",47,"$2 ",20,1,
MA,"30 Grand 2010","6 98720 00276 5",48,"$2 ",25,1,
MA,"5 Times Lucky 2008","6 98720 00268 0",1,"$200,000 ","1,008,000",25,
MA,"5 Times Lucky 2008","6 98720 00268 0",2,"$100,000 ","1,008,000",25,
MA,"5 Times Lucky 2008","6 98720 00268 0",3,"$10,000 ","72,000",350,
MA,"5 Times Lucky 2008","6 98720 00268 0",4,"$10,000 ","144,000",175,
MA,"5 Times Lucky 2008","6 98720 00268 0",5,"$10,000 ","144,000",175,
MA,"5 Times Lucky 2008","6 98720 00268 0",6,"$1,000 ","24,000",1,
MA,"5 Times Lucky 2008","6 98720 00268 0",7,"$1,000 ","24,000",1,
MA,"5 Times Lucky 2008","6 98720 00268 0",8,"$1,000 ","28,800",875,
MA,"5 Times Lucky 2008","6 98720 00268 0",9,"$1,000 ","36,000",700,
MA,"5 Times Lucky 2008","6 98720 00268 0",10,"$500 ","3,600",7,
MA,"5 Times Lucky 2008","6 98720 00268 0",11,"$500 ","4,800",5,
MA,"5 Times Lucky 2008","6 98720 00268 0",12,"$500 ","5,760",4,
MA,"5 Times Lucky 2008","6 98720 00268 0",13,"$500 ","5,760",4,
MA,"5 Times Lucky 2008","6 98720 00268 0",14,"$500 ","5,760",4,
MA,"5 Times Lucky 2008","6 98720 00268 0",15,"$100 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",16,"$100 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",17,"$100 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",18,"$100 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",19,"$100 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",20,"$100 ",600,42,
MA,"5 Times Lucky 2008","6 98720 00268 0",21,"$50 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",22,"$50 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",23,"$50 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",24,"$50 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",25,"$50 ","1,500",16,
MA,"5 Times Lucky 2008","6 98720 00268 0",26,"$40 ",500,50,
MA,"5 Times Lucky 2008","6 98720 00268 0",27,"$40 ",500,50,
MA,"5 Times Lucky 2008","6 98720 00268 0",28,"$40 ",750,33,
MA,"5 Times Lucky 2008","6 98720 00268 0",29,"$40 ",750,33,
MA,"5 Times Lucky 2008","6 98720 00268 0",30,"$20 ",250,100,
MA,"5 Times Lucky 2008","6 98720 00268 0",31,"$20 ",250,100,
MA,"5 Times Lucky 2008","6 98720 00268 0",32,"$20 ",250,100,
MA,"5 Times Lucky 2008","6 98720 00268 0",33,"$20 ",250,100,
MA,"5 Times Lucky 2008","6 98720 00268 0",34,"$20 ",250,100,
MA,"5 Times Lucky 2008","6 98720 00268 0",35,"$10 ",37.50,672,
MA,"5 Times Lucky 2008","6 98720 00268 0",36,"$10 ",37.50,672,
MA,"5 Times Lucky 2008","6 98720 00268 0",37,"$10 ",37.50,672,
MA,"5 Times Lucky 2008","6 98720 00268 0",38,"$5 ",10.71,2,
MA,"7 Come 11 2010","6 98720 00205 5",1,"$2,000 ","201,600",125,
MA,"7 Come 11 2010","6 98720 00205 5",2,"$1,000 ","72,000",350,
MA,"7 Come 11 2010","6 98720 00205 5",3,"$100 ","2,880",8,
MA,"7 Come 11 2010","6 98720 00205 5",4,"$100 ","3,600",7,
MA,"7 Come 11 2010","6 98720 00205 5",5,"$100 ","4,000",6,
MA,"7 Come 11 2010","6 98720 00205 5",6,"$40 ","2,400",10,
MA,"7 Come 11 2010","6 98720 00205 5",7,"$40 ","2,400",10,
MA,"7 Come 11 2010","6 98720 00205 5",8,"$40 ","2,880",8,
MA,"7 Come 11 2010","6 98720 00205 5",9,"$40 ","2,880",8,
MA,"7 Come 11 2010","6 98720 00205 5",10,"$20 ",750,33,
MA,"7 Come 11 2010","6 98720 00205 5",11,"$20 ","1,500",16,
MA,"7 Come 11 2010","6 98720 00205 5",12,"$20 ","1,500",16,
MA,"7 Come 11 2010","6 98720 00205 5",13,"$20 ","1,500",16,
MA,"7 Come 11 2010","6 98720 00205 5",14,"$10 ",500,50,
MA,"7 Come 11 2010","6 98720 00205 5",15,"$10 ",500,50,
MA,"7 Come 11 2010","6 98720 00205 5",16,"$10 ",500,50,
MA,"7 Come 11 2010","6 98720 00205 5",17,"$10 ",500,50,
MA,"7 Come 11 2010","6 98720 00205 5",18,"$10 ",500,50,
MA,"7 Come 11 2010","6 98720 00205 5",19,"$5 ",750,33,
MA,"7 Come 11 2010","6 98720 00205 5",20,"$5 ",750,33,
MA,"7 Come 11 2010","6 98720 00205 5",21,"$5 ",750,33,
MA,"7 Come 11 2010","6 98720 00205 5",22,"$5 ",750,33,
MA,"7 Come 11 2010","6 98720 00205 5",23,"$5 ",750,33,
MA,"7 Come 11 2010","6 98720 00205 5",24,"$4 ",150,168,
MA,"7 Come 11 2010","6 98720 00205 5",25,"$4 ",300,84,
MA,"7 Come 11 2010","6 98720 00205 5",26,"$4 ",150,168,
MA,"7 Come 11 2010","6 98720 00205 5",27,"$4 ",150,168,
MA,"7 Come 11 2010","6 98720 00205 5",28,"$2 ",25,1,
MA,"7 Come 11 2010","6 98720 00205 5",29,"$2 ",30,840,
MA,"7 Come 11 2010","6 98720 00205 5",30,"$1 ",11.54,2,
MA,"Aces & Eights 2009","6 98720 00258 1",1,"$25,000 ","1,008,000",30,
MA,"Aces & Eights 2009","6 98720 00258 1",2,"$10,000 ","1,008,000",30,
MA,"Aces & Eights 2009","6 98720 00258 1",3,"$10,000 ","1,008,000",30,
MA,"Aces & Eights 2009","6 98720 00258 1",4,"$2,000 ","72,000",420,
MA,"Aces & Eights 2009","6 98720 00258 1",5,"$2,000 ","72,000",420,
MA,"Aces & Eights 2009","6 98720 00258 1",6,"$400 ","14,400",2,
MA,"Aces & Eights 2009","6 98720 00258 1",7,"$400 ","18,000",1,
MA,"Aces & Eights 2009","6 98720 00258 1",8,"$400 ","18,000",1,
MA,"Aces & Eights 2009","6 98720 00258 1",9,"$400 ","18,000",1,
MA,"Aces & Eights 2009","6 98720 00258 1",10,"$400 ","18,000",1,
MA,"Aces & Eights 2009","6 98720 00258 1",11,"$100 ","2,880",10,
MA,"Aces & Eights 2009","6 98720 00258 1",12,"$100 ","2,880",10,
MA,"Aces & Eights 2009","6 98720 00258 1",13,"$100 ","3,600",8,
MA,"Aces & Eights 2009","6 98720 00258 1",14,"$100 ","3,600",8,
MA,"Aces & Eights 2009","6 98720 00258 1",15,"$100 ","4,000",7,
MA,"Aces & Eights 2009","6 98720 00258 1",16,"$50 ","2,400",12,
MA,"Aces & Eights 2009","6 98720 00258 1",17,"$50 ","2,400",12,
MA,"Aces & Eights 2009","6 98720 00258 1",18,"$50 ","2,400",12,
MA,"Aces & Eights 2009","6 98720 00258 1",19,"$50 ","2,400",12,
MA,"Aces & Eights 2009","6 98720 00258 1",20,"$50 ","2,880",10,
MA,"Aces & Eights 2009","6 98720 00258 1",21,"$25 ",500,60,
MA,"Aces & Eights 2009","6 98720 00258 1",22,"$25 ",500,60,
MA,"Aces & Eights 2009","6 98720 00258 1",23,"$25 ",500,60,
MA,"Aces & Eights 2009","6 98720 00258 1",24,"$25 ",500,60,
MA,"Aces & Eights 2009","6 98720 00258 1",25,"$25 ",500,60,
MA,"Aces & Eights 2009","6 98720 00258 1",26,"$10 ",300,100,
MA,"Aces & Eights 2009","6 98720 00258 1",27,"$10 ",300,100,
MA,"Aces & Eights 2009","6 98720 00258 1",28,"$10 ",300,100,
MA,"Aces & Eights 2009","6 98720 00258 1",29,"$10 ",150,201,
MA,"Aces & Eights 2009","6 98720 00258 1",30,"$10 ",300,100,
MA,"Aces & Eights 2009","6 98720 00258 1",31,"$5 ",375,80,
MA,"Aces & Eights 2009","6 98720 00258 1",32,"$5 ",375,80,
MA,"Aces & Eights 2009","6 98720 00258 1",33,"$5 ",375,80,
MA,"Aces & Eights 2009","6 98720 00258 1",34,"$5 ",375,80,
MA,"Aces & Eights 2009","6 98720 00258 1",35,"$5 ",375,80,
MA,"Aces & Eights 2009","6 98720 00258 1",36,"$4 ",60,504,
MA,"Aces & Eights 2009","6 98720 00258 1",37,"$4 ",50,604,
MA,"Aces & Eights 2009","6 98720 00258 1",38,"$4 ",50,604,
MA,"Aces & Eights 2009","6 98720 00258 1",39,"$4 ",60,504,
MA,"Aces & Eights 2009","6 98720 00258 1",40,"$2 ",20,1,
MA,"Aces & Eights 2009","6 98720 00258 1",41,"$2 ",25,1,
MA,"Amazing 8's 2010","6 98720 00206 2",1,"$4,000 ","144,000 ",175,
MA,"Amazing 8's 2010","6 98720 00206 2",2,"$100 ","6,857.14",3,
MA,"Amazing 8's 2010","6 98720 00206 2",3,"$100 ","6,857.14",3,
MA,"Amazing 8's 2010","6 98720 00206 2",4,"$100 ","6,857.14",3,
MA,"Amazing 8's 2010","6 98720 00206 2",5,"$100 ","6,857.14",3,
MA,"Amazing 8's 2010","6 98720 00206 2",6,"$100 ","6,857.14",3,
MA,"Amazing 8's 2010","6 98720 00206 2",7,"$50 ","12,000",2,
MA,"Amazing 8's 2010","6 98720 00206 2",8,"$50 ","12,000",2,
MA,"Amazing 8's 2010","6 98720 00206 2",9,"$50 ","12,000",2,
